what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1336621616634
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1336621616711
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336621616749
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336621616787
started,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1336621616920
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1336621616959
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1336621617009
started,bundle,com.aptana.ide.core,1.5.0.26112,"com.aptana.ide.core",1336621617049
started,bundle,com.aptana.ide.core.ui,1.5.0.26247,"com.aptana.ide.core.ui",1336621617049
started,bundle,com.aptana.ide.debug.ui,1.5.0.24896,"com.aptana.ide.debug.ui",1336621617157
started,bundle,com.aptana.ide.documentation,1.5.0.25411,"com.aptana.ide.documentation",1336621617188
started,bundle,com.aptana.ide.epl,1.5.0.25269,"com.aptana.ide.epl",1336621617220
started,bundle,com.aptana.ide.intro,1.5.0.26261,"com.aptana.ide.intro",1336621617305
started,bundle,com.aptana.ide.messagecenter,1.5.0.26125,"com.aptana.ide.messagecenter",1336621617305
started,bundle,com.aptana.ide.messagecenter.ui,1.5.0.26125,"com.aptana.ide.messagecenter.ui",1336621617340
started,bundle,com.aptana.ide.samples,1.5.0.24896,"com.aptana.ide.samples",1336621617431
started,bundle,com.aptana.ide.samples.ui,1.5.0.26125,"com.aptana.ide.samples.ui",1336621617432
started,bundle,com.aptana.ide.server,1.5.0.25398,"com.aptana.ide.server",1336621617475
started,bundle,com.aptana.ide.server.cloud,1.5.1.25890,"com.aptana.ide.server.cloud",1336621617630
started,bundle,com.aptana.ide.server.jetty,1.5.0.25656,"com.aptana.ide.server.jetty",1336621617698
started,bundle,com.aptana.ide.server.portal,1.5.0.26171,"com.aptana.ide.server.portal",1336621617735
started,bundle,com.aptana.ide.syncing,1.5.0.25369,"com.aptana.ide.syncing",1336621617944
started,bundle,com.aptana.ide.update,1.5.0.25759,"com.aptana.ide.update",1336621618006
started,bundle,com.aptana.ide.update.portal,1.5.0.26125,"com.aptana.ide.update.portal",1336621618007
started,bundle,com.aptana.ide.update.ui,1.5.0.26125,"com.aptana.ide.update.ui",1336621618007
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.core",1336621618043
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.ui",1336621618097
started,bundle,org.eclipse.mylyn.commons.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.core",1336621618147
started,bundle,org.eclipse.mylyn.commons.net,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.net",1336621618147
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.core",1336621618184
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.feed",1336621618190
started,bundle,org.eclipse.mylyn.commons.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.ui",1336621618230
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.workbench",1336621618287
started,bundle,org.eclipse.mylyn.context.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.core",1336621618321
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.tasks.ui",1336621618367
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.monitor.ui",1336621618414
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.tasks.ui",1336621618518
os,sysinfo,,,"macosx",1336621618521
arch,sysinfo,,,"x86_64",1336621618521
ws,sysinfo,,,"cocoa",1336621618521
locale,sysinfo,,,"en_US",1336621618521
processors,sysinfo,,,"2",1336621618521
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336621618521
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1336621618521
java.specification.name,sysinfo,,,"Java Platform API Specification",1336621618521
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336621618521
java.specification.version,sysinfo,,,"1.6",1336621618521
java.vendor,sysinfo,,,"Apple Inc.",1336621618521
java.version,sysinfo,,,"1.6.0_29",1336621618521
java.vm.info,sysinfo,,,"mixed mode",1336621618521
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336621618521
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336621618521
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336621618521
java.vm.specification.version,sysinfo,,,"1.0",1336621618521
java.vm.vendor,sysinfo,,,"Apple Inc.",1336621618521
java.vm.version,sysinfo,,,"20.4-b02-402",1336621618521
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336621618626
started,bundle,com.aptana.ide.update.eclipse34,1.5.0.26125,"com.aptana.ide.update.eclipse34",1336621622588
started,bundle,com.aptana.ide.update.eclipse35,1.5.0.26125,"com.aptana.ide.update.eclipse35",1336621622732
error,log,,,"(Build 1.5.0.26247) [ERROR] null",1336621622770
started,bundle,com.aptana.ide.debug.core,1.5.0.25240,"com.aptana.ide.debug.core",1336621633861
started,bundle,com.aptana.ide.desktop.integration.protocolhandler,1.5.0.25611,"com.aptana.ide.desktop.integration.protocolhandler",1336621634159
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1336621634199
started,bundle,com.aptana.ide.desktop.integration.server,1.5.0.25497,"com.aptana.ide.desktop.integration.server",1336621634264
started,bundle,com.aptana.ide.installer,1.5.0.25382,"com.aptana.ide.installer",1336621634348
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1336621634526
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1336621634983
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1336621636111
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1336621637344
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1336621638320
